//ID,Type,Name,Level,Hp
54500000,COS_GUARD_EU_SPEAR_02_022,Spear guard for patrol,22,7881
55500000,COS_GUARD_EU_SPEAR_02_023,Spear guard for patrol,23,8348
56500000,COS_GUARD_EU_SPEAR_02_024,Spear guard for patrol,24,8831
57500000,COS_GUARD_EU_SPEAR_02_025,Spear guard for patrol,25,9329
58500000,COS_GUARD_EU_SPEAR_02_026,Spear guard for patrol,26,9844
59500000,COS_GUARD_EU_SPEAR_02_027,Spear guard for patrol,27,10375
5A500000,COS_GUARD_EU_SPEAR_02_028,Spear guard for patrol,28,10924
5B500000,COS_GUARD_EU_SPEAR_02_029,Spear guard for patrol,29,11491
5C500000,COS_GUARD_EU_SPEAR_02_030,Spear guard for patrol,30,12076
5D500000,COS_GUARD_EU_SPEAR_02_031,Spear guard for patrol,31,12680
5E500000,COS_GUARD_EU_SPEAR_02_032,Spear guard for patrol,32,13303
5F500000,COS_GUARD_EU_SPEAR_02_033,Spear guard for patrol,33,13946
60500000,COS_GUARD_EU_SPEAR_02_034,Spear guard for patrol,34,14609
61500000,COS_GUARD_EU_SPEAR_02_035,Spear guard for patrol,35,15293
62500000,COS_GUARD_EU_SPEAR_02_036,Spear guard for patrol,36,15999
63500000,COS_GUARD_EU_SPEAR_02_037,Spear guard for patrol,37,16727
64500000,COS_GUARD_EU_SPEAR_02_038,Spear guard for patrol,38,17478
65500000,COS_GUARD_EU_SPEAR_02_039,Spear guard for patrol,39,18252
66500000,COS_GUARD_EU_SPEAR_02_040,Spear guard for patrol,40,19050
67500000,COS_GUARD_EU_SPEAR_02_041,Spear guard for patrol,41,19872
68500000,COS_GUARD_EU_SPEAR_02_042,Spear guard for patrol,42,20720
69500000,COS_GUARD_EU_SPEAR_02_043,Spear guard for patrol,43,21594
6A500000,COS_GUARD_EU_SPEAR_02_044,Spear guard for patrol,44,22495
6B500000,COS_GUARD_EU_SPEAR_02_045,Spear guard for patrol,45,23423
6C500000,COS_GUARD_EU_SPEAR_02_046,Spear guard for patrol,46,24379
6D500000,COS_GUARD_EU_SPEAR_02_047,Spear guard for patrol,47,25363
6E500000,COS_GUARD_EU_SPEAR_02_048,Spear guard for patrol,48,26378
6F500000,COS_GUARD_EU_SPEAR_02_049,Spear guard for patrol,49,27423
70500000,COS_GUARD_EU_SPEAR_02_050,Spear guard for patrol,50,28499
71500000,COS_GUARD_EU_SPEAR_02_051,Spear guard for patrol,51,29607
72500000,COS_GUARD_EU_SPEAR_02_052,Spear guard for patrol,52,30749
73500000,COS_GUARD_EU_SPEAR_02_053,Spear guard for patrol,53,31924
74500000,COS_GUARD_EU_SPEAR_02_054,Spear guard for patrol,54,33133
75500000,COS_GUARD_EU_SPEAR_02_055,Spear guard for patrol,55,34379
76500000,COS_GUARD_EU_SPEAR_02_056,Spear guard for patrol,56,35661
77500000,COS_GUARD_EU_SPEAR_02_057,Spear guard for patrol,57,36980
78500000,COS_GUARD_EU_SPEAR_02_058,Spear guard for patrol,58,38338
79500000,COS_GUARD_EU_SPEAR_02_059,Spear guard for patrol,59,39736
7A500000,COS_GUARD_EU_SPEAR_02_060,Spear guard for patrol,60,41174
7B500000,COS_GUARD_EU_SPEAR_02_061,Spear guard for patrol,61,42653
7C500000,COS_GUARD_EU_SPEAR_02_062,Spear guard for patrol,62,44176
7D500000,COS_GUARD_EU_SPEAR_02_063,Spear guard for patrol,63,45742
7E500000,COS_GUARD_EU_SPEAR_02_064,Spear guard for patrol,64,47353
7F500000,COS_GUARD_EU_SPEAR_02_065,Spear guard for patrol,65,49011
80500000,COS_GUARD_EU_SPEAR_02_066,Spear guard for patrol,66,50715
81500000,COS_GUARD_EU_SPEAR_02_067,Spear guard for patrol,67,52469
82500000,COS_GUARD_EU_SPEAR_02_068,Spear guard for patrol,68,54272
83500000,COS_GUARD_EU_SPEAR_02_069,Spear guard for patrol,69,56126
84500000,COS_GUARD_EU_SPEAR_02_070,Spear guard for patrol,70,58033
85500000,COS_GUARD_EU_SPEAR_02_071,Spear guard for patrol,71,59993
86500000,COS_GUARD_EU_SPEAR_02_072,Spear guard for patrol,72,62009
87500000,COS_GUARD_EU_SPEAR_02_073,Spear guard for patrol,73,64082
88500000,COS_GUARD_EU_SPEAR_02_074,Spear guard for patrol,74,66212
89500000,COS_GUARD_EU_SPEAR_02_075,Spear guard for patrol,75,68402
8A500000,COS_GUARD_EU_SPEAR_02_076,Spear guard for patrol,76,70653
8B500000,COS_GUARD_EU_SPEAR_02_077,Spear guard for patrol,77,72967
8C500000,COS_GUARD_EU_SPEAR_02_078,Spear guard for patrol,78,75345
8D500000,COS_GUARD_EU_SPEAR_02_079,Spear guard for patrol,79,77790
8E500000,COS_GUARD_EU_SPEAR_02_080,Spear guard for patrol,80,80301
8F500000,COS_GUARD_EU_SPEAR_02_081,Spear guard for patrol,81,82882
90500000,COS_GUARD_EU_SPEAR_02_082,Spear guard for patrol,82,85535
91500000,COS_GUARD_EU_SPEAR_02_083,Spear guard for patrol,83,88260
92500000,COS_GUARD_EU_SPEAR_02_084,Spear guard for patrol,84,91060
93500000,COS_GUARD_EU_SPEAR_02_085,Spear guard for patrol,85,93937
94500000,COS_GUARD_EU_SPEAR_02_086,Spear guard for patrol,86,96892
95500000,COS_GUARD_EU_SPEAR_02_087,Spear guard for patrol,87,99928
96500000,COS_GUARD_EU_SPEAR_02_088,Spear guard for patrol,88,103046
97500000,COS_GUARD_EU_SPEAR_02_089,Spear guard for patrol,89,106250
98500000,COS_GUARD_EU_SPEAR_02_090,Spear guard for patrol,90,109540
99500000,COS_GUARD_EU_SPEAR_02_091,Spear guard for patrol,91,112920
9A500000,COS_GUARD_EU_SPEAR_02_092,Spear guard for patrol,92,116390
9B500000,COS_GUARD_EU_SPEAR_02_093,Spear guard for patrol,93,119955
9C500000,COS_GUARD_EU_SPEAR_02_094,Spear guard for patrol,94,123615
9D500000,COS_GUARD_EU_SPEAR_02_095,Spear guard for patrol,95,127374
9E500000,COS_GUARD_EU_SPEAR_02_096,Spear guard for patrol,96,131234
9F500000,COS_GUARD_EU_SPEAR_02_097,Spear guard for patrol,97,135197
A0500000,COS_GUARD_EU_SPEAR_02_098,Spear guard for patrol,98,139267
A1500000,COS_GUARD_EU_SPEAR_02_099,Spear guard for patrol,99,143445
A2500000,COS_GUARD_EU_SPEAR_02_100,Spear guard for patrol,100,147734
A3500000,COS_GUARD_EU_SPEAR_02_101,Spear guard for patrol,101,152138
A4500000,COS_GUARD_EU_SPEAR_02_102,Spear guard for patrol,102,156658
A5500000,COS_GUARD_EU_SPEAR_02_103,Spear guard for patrol,103,161299
A6500000,COS_GUARD_EU_SPEAR_02_104,Spear guard for patrol,104,166062
A7500000,COS_GUARD_EU_SPEAR_02_105,Spear guard for patrol,105,170952
A8500000,COS_GUARD_EU_SPEAR_02_106,Spear guard for patrol,106,175971
A9500000,COS_GUARD_EU_SPEAR_02_107,Spear guard for patrol,107,181122
AA500000,COS_GUARD_EU_SPEAR_02_108,Spear guard for patrol,108,186409
AB500000,COS_GUARD_EU_SPEAR_02_109,Spear guard for patrol,109,191835
AC500000,COS_GUARD_EU_SPEAR_02_110,Spear guard for patrol,110,197403
AD500000,COS_GUARD_EU_SPEAR_02_111,Spear guard for patrol,111,203117
AE500000,COS_GUARD_EU_SPEAR_02_112,Spear guard for patrol,112,208981
AF500000,COS_GUARD_EU_SPEAR_02_113,Spear guard for patrol,113,214998
B0500000,COS_GUARD_EU_SPEAR_02_114,Spear guard for patrol,114,221173
B1500000,COS_GUARD_EU_SPEAR_02_115,Spear guard for patrol,115,227508
B2500000,COS_GUARD_EU_SPEAR_02_116,Spear guard for patrol,116,234008
B3500000,COS_GUARD_EU_SPEAR_02_117,Spear guard for patrol,117,240677
B4500000,COS_GUARD_EU_SPEAR_02_118,Spear guard for patrol,118,247520
B5500000,COS_GUARD_EU_SPEAR_02_119,Spear guard for patrol,119,254540
B6500000,COS_GUARD_EU_SPEAR_02_120,Spear guard for patrol,120,261741
B7500000,COS_GUARD_EU_SPEAR_02_121,Spear guard for patrol,121,269129
B8500000,COS_GUARD_EU_SPEAR_02_122,Spear guard for patrol,122,276708
B9500000,COS_GUARD_EU_SPEAR_02_123,Spear guard for patrol,123,284482
BA500000,COS_GUARD_EU_SPEAR_02_124,Spear guard for patrol,124,292456
BB500000,COS_GUARD_EU_SPEAR_02_125,Spear guard for patrol,125,300636
BC500000,COS_GUARD_EU_SPEAR_02_126,Spear guard for patrol,126,309026
BD500000,COS_GUARD_EU_SPEAR_02_127,Spear guard for patrol,127,317631
BE500000,COS_GUARD_EU_SPEAR_02_128,Spear guard for patrol,128,326457
BF500000,COS_GUARD_EU_SPEAR_02_129,Spear guard for patrol,129,335509
C0500000,COS_GUARD_EU_SPEAR_02_130,Spear guard for patrol,130,344792
C1500000,COS_GUARD_EU_SPEAR_02_131,Spear guard for patrol,131,354312
C2500000,COS_GUARD_EU_SPEAR_02_132,Spear guard for patrol,132,364075
C3500000,COS_GUARD_EU_SPEAR_02_133,Spear guard for patrol,133,374088
C4500000,COS_GUARD_EU_SPEAR_02_134,Spear guard for patrol,134,384354
C5500000,COS_GUARD_EU_SPEAR_02_135,Spear guard for patrol,135,394882
C6500000,COS_GUARD_EU_SPEAR_02_136,Spear guard for patrol,136,405678
C7500000,COS_GUARD_EU_SPEAR_02_137,Spear guard for patrol,137,416747
C8500000,COS_GUARD_EU_SPEAR_02_138,Spear guard for patrol,138,428097
C9500000,COS_GUARD_EU_SPEAR_02_139,Spear guard for patrol,139,439734
CA500000,COS_GUARD_EU_SPEAR_02_140,Spear guard for patrol,140,451665
CB500000,COS_GUARD_EU_BOW_01_001,Crossbow guard for defense,1,830
CC500000,COS_GUARD_EU_BOW_01_002,Crossbow guard for defense,2,1016
CD500000,COS_GUARD_EU_BOW_01_003,Crossbow guard for defense,3,1209
CE500000,COS_GUARD_EU_BOW_01_004,Crossbow guard for defense,4,1409
CF500000,COS_GUARD_EU_BOW_01_005,Crossbow guard for defense,5,1617
D0500000,COS_GUARD_EU_BOW_01_006,Crossbow guard for defense,6,1833
D1500000,COS_GUARD_EU_BOW_01_007,Crossbow guard for defense,7,2056
D2500000,COS_GUARD_EU_BOW_01_008,Crossbow guard for defense,8,2288
D3500000,COS_GUARD_EU_BOW_01_009,Crossbow guard for defense,9,2528
D4500000,COS_GUARD_EU_BOW_01_010,Crossbow guard for defense,10,2777
D5500000,COS_GUARD_EU_BOW_01_011,Crossbow guard for defense,11,3035
D6500000,COS_GUARD_EU_BOW_01_012,Crossbow guard for defense,12,3302
D7500000,COS_GUARD_EU_BOW_01_013,Crossbow guard for defense,13,3579
D8500000,COS_GUARD_EU_BOW_01_014,Crossbow guard for defense,14,3865
D9500000,COS_GUARD_EU_BOW_01_015,Crossbow guard for defense,15,4162
DA500000,COS_GUARD_EU_BOW_01_016,Crossbow guard for defense,16,4468
DB500000,COS_GUARD_EU_BOW_01_017,Crossbow guard for defense,17,4786
DC500000,COS_GUARD_EU_BOW_01_018,Crossbow guard for defense,18,5114
DD500000,COS_GUARD_EU_BOW_01_019,Crossbow guard for defense,19,5453
DE500000,COS_GUARD_EU_BOW_01_020,Crossbow guard for defense,20,5804
DF500000,COS_GUARD_EU_BOW_01_021,Crossbow guard for defense,21,6167
E0500000,COS_GUARD_EU_BOW_01_022,Crossbow guard for defense,22,6542
E1500000,COS_GUARD_EU_BOW_01_023,Crossbow guard for defense,23,6929
E2500000,COS_GUARD_EU_BOW_01_024,Crossbow guard for defense,24,7329
E3500000,COS_GUARD_EU_BOW_01_025,Crossbow guard for defense,25,7743
E4500000,COS_GUARD_EU_BOW_01_026,Crossbow guard for defense,26,8170
E5500000,COS_GUARD_EU_BOW_01_027,Crossbow guard for defense,27,8611
E6500000,COS_GUARD_EU_BOW_01_028,Crossbow guard for defense,28,9067
E7500000,COS_GUARD_EU_BOW_01_029,Crossbow guard for defense,29,9537
E8500000,COS_GUARD_EU_BOW_01_030,Crossbow guard for defense,30,10023
E9500000,COS_GUARD_EU_BOW_01_031,Crossbow guard for defense,31,10524
EA500000,COS_GUARD_EU_BOW_01_032,Crossbow guard for defense,32,11041
EB500000,COS_GUARD_EU_BOW_01_033,Crossbow guard for defense,33,11575
EC500000,COS_GUARD_EU_BOW_01_034,Crossbow guard for defense,34,12125
ED500000,COS_GUARD_EU_BOW_01_035,Crossbow guard for defense,35,12693
EE500000,COS_GUARD_EU_BOW_01_036,Crossbow guard for defense,36,13279
EF500000,COS_GUARD_EU_BOW_01_037,Crossbow guard for defense,37,13883
F0500000,COS_GUARD_EU_BOW_01_038,Crossbow guard for defense,38,14507
F1500000,COS_GUARD_EU_BOW_01_039,Crossbow guard for defense,39,15149
F2500000,COS_GUARD_EU_BOW_01_040,Crossbow guard for defense,40,15811
F3500000,COS_GUARD_EU_BOW_01_041,Crossbow guard for defense,41,16494
F4500000,COS_GUARD_EU_BOW_01_042,Crossbow guard for defense,42,17198
F5500000,COS_GUARD_EU_BOW_01_043,Crossbow guard for defense,43,17923
F6500000,COS_GUARD_EU_BOW_01_044,Crossbow guard for defense,44,18671
F7500000,COS_GUARD_EU_BOW_01_045,Crossbow guard for defense,45,19441
F8500000,COS_GUARD_EU_BOW_01_046,Crossbow guard for defense,46,20234
F9500000,COS_GUARD_EU_BOW_01_047,Crossbow guard for defense,47,21052
FA500000,COS_GUARD_EU_BOW_01_048,Crossbow guard for defense,48,21894
FB500000,COS_GUARD_EU_BOW_01_049,Crossbow guard for defense,49,22761
FC500000,COS_GUARD_EU_BOW_01_050,Crossbow guard for defense,50,23654
FD500000,COS_GUARD_EU_BOW_01_051,Crossbow guard for defense,51,24574
FE500000,COS_GUARD_EU_BOW_01_052,Crossbow guard for defense,52,25521
FF500000,COS_GUARD_EU_BOW_01_053,Crossbow guard for defense,53,26497
00510000,COS_GUARD_EU_BOW_01_054,Crossbow guard for defense,54,27501
01510000,COS_GUARD_EU_BOW_01_055,Crossbow guard for defense,55,28534
02510000,COS_GUARD_EU_BOW_01_056,Crossbow guard for defense,56,29598
03510000,COS_GUARD_EU_BOW_01_057,Crossbow guard for defense,57,30694
04510000,COS_GUARD_EU_BOW_01_058,Crossbow guard for defense,58,31821
05510000,COS_GUARD_EU_BOW_01_059,Crossbow guard for defense,59,32981
06510000,COS_GUARD_EU_BOW_01_060,Crossbow guard for defense,60,34174
07510000,COS_GUARD_EU_BOW_01_061,Crossbow guard for defense,61,35402
08510000,COS_GUARD_EU_BOW_01_062,Crossbow guard for defense,62,36666
09510000,COS_GUARD_EU_BOW_01_063,Crossbow guard for defense,63,37966
0A510000,COS_GUARD_EU_BOW_01_064,Crossbow guard for defense,64,39303
0B510000,COS_GUARD_EU_BOW_01_065,Crossbow guard for defense,65,40679
0C510000,COS_GUARD_EU_BOW_01_066,Crossbow guard for defense,66,42094
0D510000,COS_GUARD_EU_BOW_01_067,Crossbow guard for defense,67,43549
0E510000,COS_GUARD_EU_BOW_01_068,Crossbow guard for defense,68,45046
0F510000,COS_GUARD_EU_BOW_01_069,Crossbow guard for defense,69,46585
10510000,COS_GUARD_EU_BOW_01_070,Crossbow guard for defense,70,48167
11510000,COS_GUARD_EU_BOW_01_071,Crossbow guard for defense,71,49794
12510000,COS_GUARD_EU_BOW_01_072,Crossbow guard for defense,72,51468
13510000,COS_GUARD_EU_BOW_01_073,Crossbow guard for defense,73,53188
14510000,COS_GUARD_EU_BOW_01_074,Crossbow guard for defense,74,54956
15510000,COS_GUARD_EU_BOW_01_075,Crossbow guard for defense,75,56774
16510000,COS_GUARD_EU_BOW_01_076,Crossbow guard for defense,76,58642
17510000,COS_GUARD_EU_BOW_01_077,Crossbow guard for defense,77,60563
18510000,COS_GUARD_EU_BOW_01_078,Crossbow guard for defense,78,62537
19510000,COS_GUARD_EU_BOW_01_079,Crossbow guard for defense,79,64565
1A510000,COS_GUARD_EU_BOW_01_080,Crossbow guard for defense,80,66650
1B510000,COS_GUARD_EU_BOW_01_081,Crossbow guard for defense,81,68792
1C510000,COS_GUARD_EU_BOW_01_082,Crossbow guard for defense,82,70994
1D510000,COS_GUARD_EU_BOW_01_083,Crossbow guard for defense,83,73256
1E510000,COS_GUARD_EU_BOW_01_084,Crossbow guard for defense,84,75580
1F510000,COS_GUARD_EU_BOW_01_085,Crossbow guard for defense,85,77967
20510000,COS_GUARD_EU_BOW_01_086,Crossbow guard for defense,86,80420
21510000,COS_GUARD_EU_BOW_01_087,Crossbow guard for defense,87,82940
22510000,COS_GUARD_EU_BOW_01_088,Crossbow guard for defense,88,85529
23510000,COS_GUARD_EU_BOW_01_089,Crossbow guard for defense,89,88187
24510000,COS_GUARD_EU_BOW_01_090,Crossbow guard for defense,90,90918
25510000,COS_GUARD_EU_BOW_01_091,Crossbow guard for defense,91,93723
26510000,COS_GUARD_EU_BOW_01_092,Crossbow guard for defense,92,96604
27510000,COS_GUARD_EU_BOW_01_093,Crossbow guard for defense,93,99562
28510000,COS_GUARD_EU_BOW_01_094,Crossbow guard for defense,94,102601
29510000,COS_GUARD_EU_BOW_01_095,Crossbow guard for defense,95,105721
2A510000,COS_GUARD_EU_BOW_01_096,Crossbow guard for defense,96,108924
2B510000,COS_GUARD_EU_BOW_01_097,Crossbow guard for defense,97,112214
2C510000,COS_GUARD_EU_BOW_01_098,Crossbow guard for defense,98,115591
2D510000,COS_GUARD_EU_BOW_01_099,Crossbow guard for defense,99,119059
2E510000,COS_GUARD_EU_BOW_01_100,Crossbow guard for defense,100,122619
2F510000,COS_GUARD_EU_BOW_01_101,Crossbow guard for defense,101,126274
30510000,COS_GUARD_EU_BOW_01_102,Crossbow guard for defense,102,130026
31510000,COS_GUARD_EU_BOW_01_103,Crossbow guard for defense,103,133878
32510000,COS_GUARD_EU_BOW_01_104,Crossbow guard for defense,104,137832
33510000,COS_GUARD_EU_BOW_01_105,Crossbow guard for defense,105,141890
34510000,COS_GUARD_EU_BOW_01_106,Crossbow guard for defense,106,146056
35510000,COS_GUARD_EU_BOW_01_107,Crossbow guard for defense,107,150331
36510000,COS_GUARD_EU_BOW_01_108,Crossbow guard for defense,108,154719
37510000,COS_GUARD_EU_BOW_01_109,Crossbow guard for defense,109,159223
38510000,COS_GUARD_EU_BOW_01_110,Crossbow guard for defense,110,163844
39510000,COS_GUARD_EU_BOW_01_111,Crossbow guard for defense,111,168587
3A510000,COS_GUARD_EU_BOW_01_112,Crossbow guard for defense,112,173454
3B510000,COS_GUARD_EU_BOW_01_113,Crossbow guard for defense,113,178449
3C510000,COS_GUARD_EU_BOW_01_114,Crossbow guard for defense,114,183573
3D510000,COS_GUARD_EU_BOW_01_115,Crossbow guard for defense,115,188832
3E510000,COS_GUARD_EU_BOW_01_116,Crossbow guard for defense,116,194227
3F510000,COS_GUARD_EU_BOW_01_117,Crossbow guard for defense,117,199762
40510000,COS_GUARD_EU_BOW_01_118,Crossbow guard for defense,118,205441
41510000,COS_GUARD_EU_BOW_01_119,Crossbow guard for defense,119,211268
42510000,COS_GUARD_EU_BOW_01_120,Crossbow guard for defense,120,217245
43510000,COS_GUARD_EU_BOW_01_121,Crossbow guard for defense,121,223377
44510000,COS_GUARD_EU_BOW_01_122,Crossbow guard for defense,122,229667
45510000,COS_GUARD_EU_BOW_01_123,Crossbow guard for defense,123,236120
46510000,COS_GUARD_EU_BOW_01_124,Crossbow guard for defense,124,242739
47510000,COS_GUARD_EU_BOW_01_125,Crossbow guard for defense,125,249528
48510000,COS_GUARD_EU_BOW_01_126,Crossbow guard for defense,126,256491
49510000,COS_GUARD_EU_BOW_01_127,Crossbow guard for defense,127,263634
4A510000,COS_GUARD_EU_BOW_01_128,Crossbow guard for defense,128,270959
4B510000,COS_GUARD_EU_BOW_01_129,Crossbow guard for defense,129,278472
4C510000,COS_GUARD_EU_BOW_01_130,Crossbow guard for defense,130,286177
4D510000,COS_GUARD_EU_BOW_01_131,Crossbow guard for defense,131,294079
4E510000,COS_GUARD_EU_BOW_01_132,Crossbow guard for defense,132,302183
4F510000,COS_GUARD_EU_BOW_01_133,Crossbow guard for defense,133,310493
50510000,COS_GUARD_EU_BOW_01_134,Crossbow guard for defense,134,319014
51510000,COS_GUARD_EU_BOW_01_135,Crossbow guard for defense,135,327752
52510000,COS_GUARD_EU_BOW_01_136,Crossbow guard for defense,136,336713
53510000,COS_GUARD_EU_BOW_01_137,Crossbow guard for defense,137,345900
54510000,COS_GUARD_EU_BOW_01_138,Crossbow guard for defense,138,355320
55510000,COS_GUARD_EU_BOW_01_139,Crossbow guard for defense,139,364979
56510000,COS_GUARD_EU_BOW_01_140,Crossbow guard for defense,140,374882
57510000,COS_GUARD_EU_BOW_02_001,Crossbow guard for patrol,1,830
58510000,COS_GUARD_EU_BOW_02_002,Crossbow guard for patrol,2,1016
59510000,COS_GUARD_EU_BOW_02_003,Crossbow guard for patrol,3,1209
5A510000,COS_GUARD_EU_BOW_02_004,Crossbow guard for patrol,4,1409
5B510000,COS_GUARD_EU_BOW_02_005,Crossbow guard for patrol,5,1617
5C510000,COS_GUARD_EU_BOW_02_006,Crossbow guard for patrol,6,1833
5D510000,COS_GUARD_EU_BOW_02_007,Crossbow guard for patrol,7,2056
5E510000,COS_GUARD_EU_BOW_02_008,Crossbow guard for patrol,8,2288
5F510000,COS_GUARD_EU_BOW_02_009,Crossbow guard for patrol,9,2528
60510000,COS_GUARD_EU_BOW_02_010,Crossbow guard for patrol,10,2777
61510000,COS_GUARD_EU_BOW_02_011,Crossbow guard for patrol,11,3035
62510000,COS_GUARD_EU_BOW_02_012,Crossbow guard for patrol,12,3302
63510000,COS_GUARD_EU_BOW_02_013,Crossbow guard for patrol,13,3579
64510000,COS_GUARD_EU_BOW_02_014,Crossbow guard for patrol,14,3865
65510000,COS_GUARD_EU_BOW_02_015,Crossbow guard for patrol,15,4162
66510000,COS_GUARD_EU_BOW_02_016,Crossbow guard for patrol,16,4468
67510000,COS_GUARD_EU_BOW_02_017,Crossbow guard for patrol,17,4786
68510000,COS_GUARD_EU_BOW_02_018,Crossbow guard for patrol,18,5114
69510000,COS_GUARD_EU_BOW_02_019,Crossbow guard for patrol,19,5453
6A510000,COS_GUARD_EU_BOW_02_020,Crossbow guard for patrol,20,5804
6B510000,COS_GUARD_EU_BOW_02_021,Crossbow guard for patrol,21,6167
6C510000,COS_GUARD_EU_BOW_02_022,Crossbow guard for patrol,22,6542
6D510000,COS_GUARD_EU_BOW_02_023,Crossbow guard for patrol,23,6929
6E510000,COS_GUARD_EU_BOW_02_024,Crossbow guard for patrol,24,7329
6F510000,COS_GUARD_EU_BOW_02_025,Crossbow guard for patrol,25,7743
70510000,COS_GUARD_EU_BOW_02_026,Crossbow guard for patrol,26,8170
71510000,COS_GUARD_EU_BOW_02_027,Crossbow guard for patrol,27,8611
72510000,COS_GUARD_EU_BOW_02_028,Crossbow guard for patrol,28,9067
73510000,COS_GUARD_EU_BOW_02_029,Crossbow guard for patrol,29,9537
74510000,COS_GUARD_EU_BOW_02_030,Crossbow guard for patrol,30,10023
75510000,COS_GUARD_EU_BOW_02_031,Crossbow guard for patrol,31,10524
76510000,COS_GUARD_EU_BOW_02_032,Crossbow guard for patrol,32,11041
77510000,COS_GUARD_EU_BOW_02_033,Crossbow guard for patrol,33,11575
78510000,COS_GUARD_EU_BOW_02_034,Crossbow guard for patrol,34,12125
79510000,COS_GUARD_EU_BOW_02_035,Crossbow guard for patrol,35,12693
7A510000,COS_GUARD_EU_BOW_02_036,Crossbow guard for patrol,36,13279
7B510000,COS_GUARD_EU_BOW_02_037,Crossbow guard for patrol,37,13883
7C510000,COS_GUARD_EU_BOW_02_038,Crossbow guard for patrol,38,14507
7D510000,COS_GUARD_EU_BOW_02_039,Crossbow guard for patrol,39,15149
7E510000,COS_GUARD_EU_BOW_02_040,Crossbow guard for patrol,40,15811
7F510000,COS_GUARD_EU_BOW_02_041,Crossbow guard for patrol,41,16494
80510000,COS_GUARD_EU_BOW_02_042,Crossbow guard for patrol,42,17198
81510000,COS_GUARD_EU_BOW_02_043,Crossbow guard for patrol,43,17923
82510000,COS_GUARD_EU_BOW_02_044,Crossbow guard for patrol,44,18671
83510000,COS_GUARD_EU_BOW_02_045,Crossbow guard for patrol,45,19441
84510000,COS_GUARD_EU_BOW_02_046,Crossbow guard for patrol,46,20234
85510000,COS_GUARD_EU_BOW_02_047,Crossbow guard for patrol,47,21052
86510000,COS_GUARD_EU_BOW_02_048,Crossbow guard for patrol,48,21894
87510000,COS_GUARD_EU_BOW_02_049,Crossbow guard for patrol,49,22761
88510000,COS_GUARD_EU_BOW_02_050,Crossbow guard for patrol,50,23654
89510000,COS_GUARD_EU_BOW_02_051,Crossbow guard for patrol,51,24574
8A510000,COS_GUARD_EU_BOW_02_052,Crossbow guard for patrol,52,25521
8B510000,COS_GUARD_EU_BOW_02_053,Crossbow guard for patrol,53,26497
8C510000,COS_GUARD_EU_BOW_02_054,Crossbow guard for patrol,54,27501
8D510000,COS_GUARD_EU_BOW_02_055,Crossbow guard for patrol,55,28534
8E510000,COS_GUARD_EU_BOW_02_056,Crossbow guard for patrol,56,29598
8F510000,COS_GUARD_EU_BOW_02_057,Crossbow guard for patrol,57,30694
90510000,COS_GUARD_EU_BOW_02_058,Crossbow guard for patrol,58,31821
91510000,COS_GUARD_EU_BOW_02_059,Crossbow guard for patrol,59,32981
92510000,COS_GUARD_EU_BOW_02_060,Crossbow guard for patrol,60,34174
93510000,COS_GUARD_EU_BOW_02_061,Crossbow guard for patrol,61,35402
94510000,COS_GUARD_EU_BOW_02_062,Crossbow guard for patrol,62,36666
95510000,COS_GUARD_EU_BOW_02_063,Crossbow guard for patrol,63,37966
96510000,COS_GUARD_EU_BOW_02_064,Crossbow guard for patrol,64,39303
97510000,COS_GUARD_EU_BOW_02_065,Crossbow guard for patrol,65,40679
98510000,COS_GUARD_EU_BOW_02_066,Crossbow guard for patrol,66,42094
99510000,COS_GUARD_EU_BOW_02_067,Crossbow guard for patrol,67,43549
9A510000,COS_GUARD_EU_BOW_02_068,Crossbow guard for patrol,68,45046
9B510000,COS_GUARD_EU_BOW_02_069,Crossbow guard for patrol,69,46585
9C510000,COS_GUARD_EU_BOW_02_070,Crossbow guard for patrol,70,48167
9D510000,COS_GUARD_EU_BOW_02_071,Crossbow guard for patrol,71,49794
9E510000,COS_GUARD_EU_BOW_02_072,Crossbow guard for patrol,72,51468
9F510000,COS_GUARD_EU_BOW_02_073,Crossbow guard for patrol,73,53188
A0510000,COS_GUARD_EU_BOW_02_074,Crossbow guard for patrol,74,54956
A1510000,COS_GUARD_EU_BOW_02_075,Crossbow guard for patrol,75,56774
A2510000,COS_GUARD_EU_BOW_02_076,Crossbow guard for patrol,76,58642
A3510000,COS_GUARD_EU_BOW_02_077,Crossbow guard for patrol,77,60563
A4510000,COS_GUARD_EU_BOW_02_078,Crossbow guard for patrol,78,62537
A5510000,COS_GUARD_EU_BOW_02_079,Crossbow guard for patrol,79,64565
A6510000,COS_GUARD_EU_BOW_02_080,Crossbow guard for patrol,80,66650
A7510000,COS_GUARD_EU_BOW_02_081,Crossbow guard for patrol,81,68792
A8510000,COS_GUARD_EU_BOW_02_082,Crossbow guard for patrol,82,70994
A9510000,COS_GUARD_EU_BOW_02_083,Crossbow guard for patrol,83,73256
AA510000,COS_GUARD_EU_BOW_02_084,Crossbow guard for patrol,84,75580
AB510000,COS_GUARD_EU_BOW_02_085,Crossbow guard for patrol,85,77967
AC510000,COS_GUARD_EU_BOW_02_086,Crossbow guard for patrol,86,80420
AD510000,COS_GUARD_EU_BOW_02_087,Crossbow guard for patrol,87,82940
AE510000,COS_GUARD_EU_BOW_02_088,Crossbow guard for patrol,88,85529
AF510000,COS_GUARD_EU_BOW_02_089,Crossbow guard for patrol,89,88187
