//ID,Type,Name,Level,Stack,Durability
817F0000,ITEM_TRADE_THIEF_SHOULDER_B_DA,Copper Plated Shock Absorber for Thieves (Common),50,1,0
837F0000,ITEM_TRADE_HUNTER_SHOULDER_B_PA_MAGIC,Alloy Shock Absorber for Hunters (Physical),50,1,0
847F0000,ITEM_TRADE_HUNTER_SHOULDER_B_MA_MAGIC,Alloy Shock Absorber for Hunters (Magic),50,1,0
857F0000,ITEM_TRADE_HUNTER_SHOULDER_B_DA_MAGIC,Alloy Shock Absorber for Hunters (Common),50,1,0
867F0000,ITEM_TRADE_THIEF_SHOULDER_B_PA_MAGIC,Alloy Shock Absorber for Thieves (Physical),50,1,0
877F0000,ITEM_TRADE_THIEF_SHOULDER_B_MA_MAGIC,Alloy Shock Absorber for Thieves (Magic),50,1,0
887F0000,ITEM_TRADE_THIEF_SHOULDER_B_DA_MAGIC,Alloy Shock Absorber for Thieves (Common),50,1,0
8A7F0000,ITEM_TRADE_HUNTER_SHOULDER_B_PA_RARE,Steel Alloy Shock Absorber for Hunters (Physical),50,1,0
8B7F0000,ITEM_TRADE_HUNTER_SHOULDER_B_MA_RARE,Steel Alloy Shock Absorber for Hunters (Magic),50,1,0
8C7F0000,ITEM_TRADE_HUNTER_SHOULDER_B_DA_RARE,Steel Alloy Shock Absorber for Hunters (Common),50,1,0
8D7F0000,ITEM_TRADE_THIEF_SHOULDER_B_PA_RARE,Steel Alloy Shock Absorber for Thieves (Physical),50,1,0
8E7F0000,ITEM_TRADE_THIEF_SHOULDER_B_MA_RARE,Steel Alloy Shock Absorber for Thieves (Magic),50,1,0
8F7F0000,ITEM_TRADE_THIEF_SHOULDER_B_DA_RARE,Steel Alloy Shock Absorber for Thieves (Common),50,1,0
917F0000,ITEM_TRADE_HUNTER_SHOULDER_C_PA,Bead of Faith for Hunters (Physical),80,1,0
927F0000,ITEM_TRADE_HUNTER_SHOULDER_C_MA,Bead of Faith for Hunters (Magic),80,1,0
937F0000,ITEM_TRADE_HUNTER_SHOULDER_C_DA,Bead of Faith for Hunters (Common),80,1,0
947F0000,ITEM_TRADE_THIEF_SHOULDER_C_PA,Bead of Faith for Thieves (Physical),80,1,0
957F0000,ITEM_TRADE_THIEF_SHOULDER_C_MA,Bead of Faith for Thieves (Magic),80,1,0
967F0000,ITEM_TRADE_THIEF_SHOULDER_C_DA,Bead of Faith for Thieves (Common),80,1,0
987F0000,ITEM_TRADE_HUNTER_SHOULDER_C_PA_MAGIC,Magic Stone of Faith for Hunters (Physical),80,1,0
997F0000,ITEM_TRADE_HUNTER_SHOULDER_C_MA_MAGIC,Magic Stone of Faith for Hunters (Magic),80,1,0
9A7F0000,ITEM_TRADE_HUNTER_SHOULDER_C_DA_MAGIC,Magic Stone of Faith for Hunters (Common),80,1,0
9B7F0000,ITEM_TRADE_THIEF_SHOULDER_C_PA_MAGIC,Magic Stone of Faith for Thieves (Physical),80,1,0
9C7F0000,ITEM_TRADE_THIEF_SHOULDER_C_MA_MAGIC,Magic Stone of Faith for Thieves (Magic),80,1,0
9D7F0000,ITEM_TRADE_THIEF_SHOULDER_C_DA_MAGIC,Magic Stone of Faith for Thieves (Common),80,1,0
9F7F0000,ITEM_TRADE_HUNTER_SHOULDER_C_PA_RARE,Precious Stone of Faith for Hunters (Physical),80,1,0
A07F0000,ITEM_TRADE_HUNTER_SHOULDER_C_MA_RARE,Precious Stone of Faith for Hunters (Magic),80,1,0
A17F0000,ITEM_TRADE_HUNTER_SHOULDER_C_DA_RARE,Precious Stone of Faith for Hunters (Common),80,1,0
A27F0000,ITEM_TRADE_THIEF_SHOULDER_C_PA_RARE,Precious Stone of Faith for Thieves (Physical),80,1,0
A37F0000,ITEM_TRADE_THIEF_SHOULDER_C_MA_RARE,Precious Stone of Faith for Thieves (Magic),80,1,0
A47F0000,ITEM_TRADE_THIEF_SHOULDER_C_DA_RARE,Precious Stone of Faith for Thieves (Common),80,1,0
A67F0000,ITEM_TRADE_HUNTER_SHOULDER_D_PA,Airstream of Guardianship for Hunters (Physical),100,1,0
A77F0000,ITEM_TRADE_HUNTER_SHOULDER_D_MA,Airstream of Guardianship for Hunters (Magic),100,1,0
A87F0000,ITEM_TRADE_HUNTER_SHOULDER_D_DA,Airstream of Guardianship for Hunters (Common),100,1,0
A97F0000,ITEM_TRADE_THIEF_SHOULDER_D_PA,Airstream of Guardianship for Thieves (Physical),100,1,0
AA7F0000,ITEM_TRADE_THIEF_SHOULDER_D_MA,Airstream of Guardianship for Thieves (Magic),100,1,0
AB7F0000,ITEM_TRADE_THIEF_SHOULDER_D_DA,Airstream of Guardianship for Thieves (Common),100,1,0
AD7F0000,ITEM_TRADE_HUNTER_SHOULDER_D_PA_MAGIC,Aura of Guardianship for Hunters (Physical),100,1,0
AE7F0000,ITEM_TRADE_HUNTER_SHOULDER_D_MA_MAGIC,Aura of Guardianship for Hunters (Magic),100,1,0
AF7F0000,ITEM_TRADE_HUNTER_SHOULDER_D_DA_MAGIC,Aura of Guardianship for Hunters (Common),100,1,0
B07F0000,ITEM_TRADE_THIEF_SHOULDER_D_PA_MAGIC,Aura of Guardianship for Thieves (Physical),100,1,0
B17F0000,ITEM_TRADE_THIEF_SHOULDER_D_MA_MAGIC,Aura of Guardianship for Thieves (Magic),100,1,0
B27F0000,ITEM_TRADE_THIEF_SHOULDER_D_DA_MAGIC,Aura of Guardianship for Thieves (Common),100,1,0
B47F0000,ITEM_TRADE_HUNTER_SHOULDER_D_PA_RARE,Splendor of Guardianship for Hunters (Physical),100,1,0
B57F0000,ITEM_TRADE_HUNTER_SHOULDER_D_MA_RARE,Splendor of Guardianship for Hunters (Magic),100,1,0
B67F0000,ITEM_TRADE_HUNTER_SHOULDER_D_DA_RARE,Splendor of Guardianship for Hunters (Common),100,1,0
B77F0000,ITEM_TRADE_THIEF_SHOULDER_D_PA_RARE,Splendor of Guardianship for Thieves (Physical),100,1,0
B87F0000,ITEM_TRADE_THIEF_SHOULDER_D_MA_RARE,Splendor of Guardianship for Thieves (Magic),100,1,0
B97F0000,ITEM_TRADE_THIEF_SHOULDER_D_DA_RARE,Splendor of Guardianship for Thieves (Common),100,1,0
BB7F0000,ITEM_TRADE_HUNTER_SHOULDER_E_PA,Seal of Silver Moon for Hunters (Physical),120,1,0
BC7F0000,ITEM_TRADE_HUNTER_SHOULDER_E_MA,Seal of Silver Moon for Hunters (Magic),120,1,0
BD7F0000,ITEM_TRADE_HUNTER_SHOULDER_E_DA,Seal of Silver Moon for Hunters (Common),120,1,0
BE7F0000,ITEM_TRADE_THIEF_SHOULDER_E_PA,Seal of Silver Moon for Thieves (Physical),120,1,0
BF7F0000,ITEM_TRADE_THIEF_SHOULDER_E_MA,Seal of Silver Moon for Thieves (Magic),120,1,0
C07F0000,ITEM_TRADE_THIEF_SHOULDER_E_DA,Seal of Silver Moon for Thieves (Common),120,1,0
C27F0000,ITEM_TRADE_HUNTER_SHOULDER_E_PA_MAGIC,Pattern of Silver Moon for Hunters (Physical),120,1,0
C37F0000,ITEM_TRADE_HUNTER_SHOULDER_E_MA_MAGIC,Pattern of Silver Moon for Hunters (Magic),120,1,0
C47F0000,ITEM_TRADE_HUNTER_SHOULDER_E_DA_MAGIC,Pattern of Silver Moon for Hunters (Common),120,1,0
C57F0000,ITEM_TRADE_THIEF_SHOULDER_E_PA_MAGIC,Pattern of Silver Moon for Thieves (Physical),120,1,0
C67F0000,ITEM_TRADE_THIEF_SHOULDER_E_MA_MAGIC,Pattern of Silver Moon for Thieves (Magic),120,1,0
C77F0000,ITEM_TRADE_THIEF_SHOULDER_E_DA_MAGIC,Pattern of Silver Moon for Thieves (Common),120,1,0
C97F0000,ITEM_TRADE_HUNTER_SHOULDER_E_PA_RARE,Incantation of Silver Moon for Hunters (Physical),120,1,0
CA7F0000,ITEM_TRADE_HUNTER_SHOULDER_E_MA_RARE,Incantation of Silver Moon for Hunters (Magic),120,1,0
CB7F0000,ITEM_TRADE_HUNTER_SHOULDER_E_DA_RARE,Incantation of Silver Moon for Hunters (Common),120,1,0
CC7F0000,ITEM_TRADE_THIEF_SHOULDER_E_PA_RARE,Incantation of Silver Moon for Thieves (Physical),120,1,0
CD7F0000,ITEM_TRADE_THIEF_SHOULDER_E_MA_RARE,Incantation of Silver Moon for Thieves (Magic),120,1,0
CE7F0000,ITEM_TRADE_THIEF_SHOULDER_E_DA_RARE,Incantation of Silver Moon for Thieves (Common),120,1,0
D07F0000,ITEM_TRADE_HUNTER_ARMOR_A_PA,Caravan Protection Manual for Hunters Fragment (Physical),20,1,0
D17F0000,ITEM_TRADE_HUNTER_ARMOR_A_MA,Caravan Protection Manual for Hunters Fragment (Magic),20,1,0
D27F0000,ITEM_TRADE_HUNTER_ARMOR_A_DA,Caravan Protection Manual for Hunters Fragment (Common),20,1,0
D37F0000,ITEM_TRADE_THIEF_ARMOR_A_PA,Caravan Protection Manual for Thieves Fragment (Physical),20,1,0
D47F0000,ITEM_TRADE_THIEF_ARMOR_A_MA,Caravan Protection Manual for Thieves Fragment (Magic),20,1,0
D57F0000,ITEM_TRADE_THIEF_ARMOR_A_DA,Caravan Protection Manual for Thieves Fragment (Common),20,1,0
D77F0000,ITEM_TRADE_HUNTER_ARMOR_A_PA_MAGIC,Caravan Protection Manual for Hunters (Physical),20,1,0
D87F0000,ITEM_TRADE_HUNTER_ARMOR_A_MA_MAGIC,Caravan Protection Manual for Hunters (Magic),20,1,0
D97F0000,ITEM_TRADE_HUNTER_ARMOR_A_DA_MAGIC,Caravan Protection Manual for Hunters (Common),20,1,0
DA7F0000,ITEM_TRADE_THIEF_ARMOR_A_PA_MAGIC,Caravan Protection Manual for Thieves (Physical),20,1,0
DB7F0000,ITEM_TRADE_THIEF_ARMOR_A_MA_MAGIC,Caravan Protection Manual for Thieves (Magic),20,1,0
DC7F0000,ITEM_TRADE_THIEF_ARMOR_A_DA_MAGIC,Caravan Protection Manual for Thieves (Common),20,1,0
DE7F0000,ITEM_TRADE_HUNTER_ARMOR_A_PA_RARE,Book of Caravan Protection for Hunters (Physical),20,1,0
DF7F0000,ITEM_TRADE_HUNTER_ARMOR_A_MA_RARE,Book of Caravan Protection for Hunters (Magic),20,1,0
E07F0000,ITEM_TRADE_HUNTER_ARMOR_A_DA_RARE,Book of Caravan Protection for Hunters (Common),20,1,0
E17F0000,ITEM_TRADE_THIEF_ARMOR_A_PA_RARE,Book of Caravan Protection for Thieves (Physical),20,1,0
E27F0000,ITEM_TRADE_THIEF_ARMOR_A_MA_RARE,Book of Caravan Protection for Thieves (Magic),20,1,0
E37F0000,ITEM_TRADE_THIEF_ARMOR_A_DA_RARE,Book of Caravan Protection for Thieves (Common),20,1,0
E57F0000,ITEM_TRADE_HUNTER_ARMOR_B_PA,Copper Plated Belt for Hunters (Physical),50,1,0
E67F0000,ITEM_TRADE_HUNTER_ARMOR_B_MA,Copper Plated Belt for Hunters (Magic),50,1,0
E77F0000,ITEM_TRADE_HUNTER_ARMOR_B_DA,Copper Plated Belt for Hunters (Common),50,1,0
E87F0000,ITEM_TRADE_THIEF_ARMOR_B_PA,Copper Plated Belt for Thieves (Physical),50,1,0
E97F0000,ITEM_TRADE_THIEF_ARMOR_B_MA,Copper Plated Belt for Thieves (Magic),50,1,0
EA7F0000,ITEM_TRADE_THIEF_ARMOR_B_DA,Copper Plated Belt for Thieves (Common),50,1,0
EC7F0000,ITEM_TRADE_HUNTER_ARMOR_B_PA_MAGIC,Alloy Belt for Hunters (Physical),50,1,0
ED7F0000,ITEM_TRADE_HUNTER_ARMOR_B_MA_MAGIC,Alloy Belt for Hunters (Magic),50,1,0
EE7F0000,ITEM_TRADE_HUNTER_ARMOR_B_DA_MAGIC,Alloy Belt for Hunters (Common),50,1,0
EF7F0000,ITEM_TRADE_THIEF_ARMOR_B_PA_MAGIC,Alloy Belt for Thieves (Physical),50,1,0
F07F0000,ITEM_TRADE_THIEF_ARMOR_B_MA_MAGIC,Alloy Belt for Thieves (Magic),50,1,0
F17F0000,ITEM_TRADE_THIEF_ARMOR_B_DA_MAGIC,Alloy Belt for Thieves (Common),50,1,0
F37F0000,ITEM_TRADE_HUNTER_ARMOR_B_PA_RARE,Steel Alloy Belt for Hunters (Physical),50,1,0
F47F0000,ITEM_TRADE_HUNTER_ARMOR_B_MA_RARE,Steel Alloy Belt for Hunters (Magic),50,1,0
F57F0000,ITEM_TRADE_HUNTER_ARMOR_B_DA_RARE,Steel Alloy Belt for Hunters (Common),50,1,0
F67F0000,ITEM_TRADE_THIEF_ARMOR_B_PA_RARE,Steel Alloy Belt for Thieves (Physical),50,1,0
F77F0000,ITEM_TRADE_THIEF_ARMOR_B_MA_RARE,Steel Alloy Belt for Thieves (Magic),50,1,0
F87F0000,ITEM_TRADE_THIEF_ARMOR_B_DA_RARE,Steel Alloy Belt for Thieves (Common),50,1,0
FA7F0000,ITEM_TRADE_HUNTER_ARMOR_C_PA,Bead of Loyalty for Hunters (Physical),80,1,0
FB7F0000,ITEM_TRADE_HUNTER_ARMOR_C_MA,Bead of Loyalty for Hunters (Magic),80,1,0
FC7F0000,ITEM_TRADE_HUNTER_ARMOR_C_DA,Bead of Loyalty for Hunters (Common),80,1,0
FD7F0000,ITEM_TRADE_THIEF_ARMOR_C_PA,Bead of Loyalty for Thieves (Physical),80,1,0
FE7F0000,ITEM_TRADE_THIEF_ARMOR_C_MA,Bead of Loyalty for Thieves (Magic),80,1,0
FF7F0000,ITEM_TRADE_THIEF_ARMOR_C_DA,Bead of Loyalty for Thieves (Common),80,1,0
01800000,ITEM_TRADE_HUNTER_ARMOR_C_PA_MAGIC,Magic Stone of Loyalty for Hunters (Physical),80,1,0
02800000,ITEM_TRADE_HUNTER_ARMOR_C_MA_MAGIC,Magic Stone of Loyalty for Hunters (Magic),80,1,0
03800000,ITEM_TRADE_HUNTER_ARMOR_C_DA_MAGIC,Magic Stone of Loyalty for Hunters (Common),80,1,0
04800000,ITEM_TRADE_THIEF_ARMOR_C_PA_MAGIC,Magic Stone of Loyalty for Thieves (Physical),80,1,0
05800000,ITEM_TRADE_THIEF_ARMOR_C_MA_MAGIC,Magic Stone of Loyalty for Thieves (Magic),80,1,0
06800000,ITEM_TRADE_THIEF_ARMOR_C_DA_MAGIC,Magic Stone of Loyalty for Thieves (Common),80,1,0
08800000,ITEM_TRADE_HUNTER_ARMOR_C_PA_RARE,Precious Stone of Loyalty for Hunters (Physical),80,1,0
09800000,ITEM_TRADE_HUNTER_ARMOR_C_MA_RARE,Precious Stone of Loyalty for Hunters (Magic),80,1,0
0A800000,ITEM_TRADE_HUNTER_ARMOR_C_DA_RARE,Precious Stone of Loyalty for Hunters (Common),80,1,0
0B800000,ITEM_TRADE_THIEF_ARMOR_C_PA_RARE,Precious Stone of Loyalty for Thieves (Physical),80,1,0
0C800000,ITEM_TRADE_THIEF_ARMOR_C_MA_RARE,Precious Stone of Loyalty for Thieves (Magic),80,1,0
0D800000,ITEM_TRADE_THIEF_ARMOR_C_DA_RARE,Precious Stone of Loyalty for Thieves (Common),80,1,0
0F800000,ITEM_TRADE_HUNTER_ARMOR_D_PA,Airstream of Iron Wall for Hunters (Physical),100,1,0
10800000,ITEM_TRADE_HUNTER_ARMOR_D_MA,Airstream of Iron Wall for Hunters (Magic),100,1,0
11800000,ITEM_TRADE_HUNTER_ARMOR_D_DA,Airstream of Iron Wall for Hunters (Common),100,1,0
12800000,ITEM_TRADE_THIEF_ARMOR_D_PA,Airstream of Iron Wall for Thieves (Physical),100,1,0
13800000,ITEM_TRADE_THIEF_ARMOR_D_MA,Airstream of Iron Wall for Thieves (Magic),100,1,0
14800000,ITEM_TRADE_THIEF_ARMOR_D_DA,Airstream of Iron Wall for Thieves (Common),100,1,0
16800000,ITEM_TRADE_HUNTER_ARMOR_D_PA_MAGIC,Aura of Iron Wall for Hunters (Physical),100,1,0
17800000,ITEM_TRADE_HUNTER_ARMOR_D_MA_MAGIC,Aura of Iron Wall for Hunters (Magic),100,1,0
18800000,ITEM_TRADE_HUNTER_ARMOR_D_DA_MAGIC,Aura of Iron Wall for Hunters (Common),100,1,0
19800000,ITEM_TRADE_THIEF_ARMOR_D_PA_MAGIC,Aura of Iron Wall for Thieves (Physical),100,1,0
1A800000,ITEM_TRADE_THIEF_ARMOR_D_MA_MAGIC,Aura of Iron Wall for Thieves (Magic),100,1,0
1B800000,ITEM_TRADE_THIEF_ARMOR_D_DA_MAGIC,Aura of Iron Wall for Thieves (Common),100,1,0
1D800000,ITEM_TRADE_HUNTER_ARMOR_D_PA_RARE,Splendor of Iron Wall for Hunters (Physical),100,1,0
1E800000,ITEM_TRADE_HUNTER_ARMOR_D_MA_RARE,Splendor of Iron Wall for Hunters (Magic),100,1,0
1F800000,ITEM_TRADE_HUNTER_ARMOR_D_DA_RARE,Splendor of Iron Wall for Hunters (Common),100,1,0
20800000,ITEM_TRADE_THIEF_ARMOR_D_PA_RARE,Splendor of Iron Wall for Thieves (Physical),100,1,0
21800000,ITEM_TRADE_THIEF_ARMOR_D_MA_RARE,Splendor of Iron Wall for Thieves (Magic),100,1,0
22800000,ITEM_TRADE_THIEF_ARMOR_D_DA_RARE,Splendor of Iron Wall for Thieves (Common),100,1,0
24800000,ITEM_TRADE_HUNTER_ARMOR_E_PA,Seal of Heat Wave for Hunters (Physical),120,1,0
25800000,ITEM_TRADE_HUNTER_ARMOR_E_MA,Seal of Heat Wave for Hunters (Magic),120,1,0
26800000,ITEM_TRADE_HUNTER_ARMOR_E_DA,Seal of Heat Wave for Hunters (Common),120,1,0
27800000,ITEM_TRADE_THIEF_ARMOR_E_PA,Seal of Heat Wave for Thieves (Physical),120,1,0
28800000,ITEM_TRADE_THIEF_ARMOR_E_MA,Seal of Heat Wave for Thieves (Magic),120,1,0
29800000,ITEM_TRADE_THIEF_ARMOR_E_DA,Seal of Heat Wave for Thieves (Common),120,1,0
2B800000,ITEM_TRADE_HUNTER_ARMOR_E_PA_MAGIC,Pattern of Heat Wave for Hunters (Physical),120,1,0
2C800000,ITEM_TRADE_HUNTER_ARMOR_E_MA_MAGIC,Pattern of Heat Wave for Hunters (Magic),120,1,0
2D800000,ITEM_TRADE_HUNTER_ARMOR_E_DA_MAGIC,Pattern of Heat Wave for Hunters (Common),120,1,0
2E800000,ITEM_TRADE_THIEF_ARMOR_E_PA_MAGIC,Pattern of Heat Wave for Thieves (Physical),120,1,0
2F800000,ITEM_TRADE_THIEF_ARMOR_E_MA_MAGIC,Pattern of Heat Wave for Thieves (Magic),120,1,0
30800000,ITEM_TRADE_THIEF_ARMOR_E_DA_MAGIC,Pattern of Heat Wave for Thieves (Common),120,1,0
32800000,ITEM_TRADE_HUNTER_ARMOR_E_PA_RARE,Incantation of Heat Wave for Hunters (Physical),120,1,0
33800000,ITEM_TRADE_HUNTER_ARMOR_E_MA_RARE,Incantation of Heat Wave for Hunters (Magic),120,1,0
34800000,ITEM_TRADE_HUNTER_ARMOR_E_DA_RARE,Incantation of Heat Wave for Hunters (Common),120,1,0
35800000,ITEM_TRADE_THIEF_ARMOR_E_PA_RARE,Incantation of Heat Wave for Thieves (Physical),120,1,0
36800000,ITEM_TRADE_THIEF_ARMOR_E_MA_RARE,Incantation of Heat Wave for Thieves (Magic),120,1,0
37800000,ITEM_TRADE_THIEF_ARMOR_E_DA_RARE,Incantation of Heat Wave for Thieves (Common),120,1,0
39800000,ITEM_TRADE_HUNTER_PANTS_A_PA,Lower Body Block Manual for Hunters Fragment (Physical),20,1,0
3A800000,ITEM_TRADE_HUNTER_PANTS_A_MA,Lower Body Block Manual for Hunters Fragment (Magic),20,1,0
3B800000,ITEM_TRADE_HUNTER_PANTS_A_DA,Lower Body Block Manual for Hunters Fragment (Common),20,1,0
3C800000,ITEM_TRADE_THIEF_PANTS_A_PA,Lower Body Block Manual for Thieves Fragment (Physical),20,1,0
3D800000,ITEM_TRADE_THIEF_PANTS_A_MA,Lower Body Block Manual for Thieves Fragment (Magic),20,1,0
3E800000,ITEM_TRADE_THIEF_PANTS_A_DA,Lower Body Block Manual for Thieves Fragment (Common),20,1,0
40800000,ITEM_TRADE_HUNTER_PANTS_A_PA_MAGIC,Lower Body Block Manual for Hunters (Physical),20,1,0
41800000,ITEM_TRADE_HUNTER_PANTS_A_MA_MAGIC,Lower Body Block Manual for Hunters (Magic),20,1,0
42800000,ITEM_TRADE_HUNTER_PANTS_A_DA_MAGIC,Lower Body Block Manual for Hunters (Common),20,1,0
43800000,ITEM_TRADE_THIEF_PANTS_A_PA_MAGIC,Lower Body Block Manual for Thieves (Physical),20,1,0
44800000,ITEM_TRADE_THIEF_PANTS_A_MA_MAGIC,Lower Body Block Manual for Thieves (Magic),20,1,0
45800000,ITEM_TRADE_THIEF_PANTS_A_DA_MAGIC,Lower Body Block Manual for Thieves (Common),20,1,0
47800000,ITEM_TRADE_HUNTER_PANTS_A_PA_RARE,Book of Lower Body Block for Hunters (Physical),20,1,0
48800000,ITEM_TRADE_HUNTER_PANTS_A_MA_RARE,Book of Lower Body Block for Hunters (Magic),20,1,0
49800000,ITEM_TRADE_HUNTER_PANTS_A_DA_RARE,Book of Lower Body Block for Hunters (Common),20,1,0
4A800000,ITEM_TRADE_THIEF_PANTS_A_PA_RARE,Book of Lower Body Block for Thieves (Physical),20,1,0
4B800000,ITEM_TRADE_THIEF_PANTS_A_MA_RARE,Book of Lower Body Block for Thieves (Magic),20,1,0
4C800000,ITEM_TRADE_THIEF_PANTS_A_DA_RARE,Book of Lower Body Block for Thieves (Common),20,1,0
4E800000,ITEM_TRADE_HUNTER_PANTS_B_PA,Copper Plated Chain for Hunters (Physical),50,1,0
4F800000,ITEM_TRADE_HUNTER_PANTS_B_MA,Copper Plated Chain for Hunters (Magic),50,1,0
50800000,ITEM_TRADE_HUNTER_PANTS_B_DA,Copper Plated Chain for Hunters (Common),50,1,0
51800000,ITEM_TRADE_THIEF_PANTS_B_PA,Copper Plated Chain for Thieves (Physical),50,1,0
52800000,ITEM_TRADE_THIEF_PANTS_B_MA,Copper Plated Chain for Thieves (Magic),50,1,0
53800000,ITEM_TRADE_THIEF_PANTS_B_DA,Copper Plated Chain for Thieves (Common),50,1,0
55800000,ITEM_TRADE_HUNTER_PANTS_B_PA_MAGIC,Alloy Chain for Hunters (Physical),50,1,0
56800000,ITEM_TRADE_HUNTER_PANTS_B_MA_MAGIC,Alloy Chain for Hunters (Magic),50,1,0
57800000,ITEM_TRADE_HUNTER_PANTS_B_DA_MAGIC,Alloy Chain for Hunters (Common),50,1,0
58800000,ITEM_TRADE_THIEF_PANTS_B_PA_MAGIC,Alloy Chain for Thieves (Physical),50,1,0
59800000,ITEM_TRADE_THIEF_PANTS_B_MA_MAGIC,Alloy Chain for Thieves (Magic),50,1,0
5A800000,ITEM_TRADE_THIEF_PANTS_B_DA_MAGIC,Alloy Chain for Thieves (Common),50,1,0
5C800000,ITEM_TRADE_HUNTER_PANTS_B_PA_RARE,Steel Alloy Chain for Hunters (Physical),50,1,0
5D800000,ITEM_TRADE_HUNTER_PANTS_B_MA_RARE,Steel Alloy Chain for Hunters (Magic),50,1,0
5E800000,ITEM_TRADE_HUNTER_PANTS_B_DA_RARE,Steel Alloy Chain for Hunters (Common),50,1,0
5F800000,ITEM_TRADE_THIEF_PANTS_B_PA_RARE,Steel Alloy Chain for Thieves (Physical),50,1,0
60800000,ITEM_TRADE_THIEF_PANTS_B_MA_RARE,Steel Alloy Chain for Thieves (Magic),50,1,0
61800000,ITEM_TRADE_THIEF_PANTS_B_DA_RARE,Steel Alloy Chain for Thieves (Common),50,1,0
63800000,ITEM_TRADE_HUNTER_PANTS_C_PA,Bead of Willpower for Hunters (Physical),80,1,0
64800000,ITEM_TRADE_HUNTER_PANTS_C_MA,Bead of Willpower for Hunters (Magic),80,1,0
65800000,ITEM_TRADE_HUNTER_PANTS_C_DA,Bead of Willpower for Hunters (Common),80,1,0
66800000,ITEM_TRADE_THIEF_PANTS_C_PA,Bead of Willpower for Thieves (Physical),80,1,0
67800000,ITEM_TRADE_THIEF_PANTS_C_MA,Bead of Willpower for Thieves (Magic),80,1,0
68800000,ITEM_TRADE_THIEF_PANTS_C_DA,Bead of Willpower for Thieves (Common),80,1,0
6A800000,ITEM_TRADE_HUNTER_PANTS_C_PA_MAGIC,Magic Stone of Willpower for Hunters (Physical),80,1,0
6B800000,ITEM_TRADE_HUNTER_PANTS_C_MA_MAGIC,Magic Stone of Willpower for Hunters (Magic),80,1,0
6C800000,ITEM_TRADE_HUNTER_PANTS_C_DA_MAGIC,Magic Stone of Willpower for Hunters (Common),80,1,0
6D800000,ITEM_TRADE_THIEF_PANTS_C_PA_MAGIC,Magic Stone of Willpower for Thieves (Physical),80,1,0
6E800000,ITEM_TRADE_THIEF_PANTS_C_MA_MAGIC,Magic Stone of Willpower for Thieves (Magic),80,1,0
6F800000,ITEM_TRADE_THIEF_PANTS_C_DA_MAGIC,Magic Stone of Willpower for Thieves (Common),80,1,0
71800000,ITEM_TRADE_HUNTER_PANTS_C_PA_RARE,Precious Stone of Willpower for Hunters (Physical),80,1,0
72800000,ITEM_TRADE_HUNTER_PANTS_C_MA_RARE,Precious Stone of Willpower for Hunters (Magic),80,1,0
73800000,ITEM_TRADE_HUNTER_PANTS_C_DA_RARE,Precious Stone of Willpower for Hunters (Common),80,1,0
74800000,ITEM_TRADE_THIEF_PANTS_C_PA_RARE,Precious Stone of Willpower for Thieves (Physical),80,1,0
75800000,ITEM_TRADE_THIEF_PANTS_C_MA_RARE,Precious Stone of Willpower for Thieves (Magic),80,1,0
76800000,ITEM_TRADE_THIEF_PANTS_C_DA_RARE,Precious Stone of Willpower for Thieves (Common),80,1,0
78800000,ITEM_TRADE_HUNTER_PANTS_D_PA,Airstream of Tenacity for Hunters (Physical),100,1,0
79800000,ITEM_TRADE_HUNTER_PANTS_D_MA,Airstream of Tenacity for Hunters (Magic),100,1,0
7A800000,ITEM_TRADE_HUNTER_PANTS_D_DA,Airstream of Tenacity for Hunters (Common),100,1,0
7B800000,ITEM_TRADE_THIEF_PANTS_D_PA,Airstream of Tenacity for Thieves (Physical),100,1,0
7C800000,ITEM_TRADE_THIEF_PANTS_D_MA,Airstream of Tenacity for Thieves (Magic),100,1,0
7D800000,ITEM_TRADE_THIEF_PANTS_D_DA,Airstream of Tenacity for Thieves (Common),100,1,0
7F800000,ITEM_TRADE_HUNTER_PANTS_D_PA_MAGIC,Aura of Tenacity for Hunters (Physical),100,1,0
80800000,ITEM_TRADE_HUNTER_PANTS_D_MA_MAGIC,Aura of Tenacity for Hunters (Magic),100,1,0
81800000,ITEM_TRADE_HUNTER_PANTS_D_DA_MAGIC,Aura of Tenacity for Hunters (Common),100,1,0
82800000,ITEM_TRADE_THIEF_PANTS_D_PA_MAGIC,Aura of Tenacity for Thieves (Physical),100,1,0
83800000,ITEM_TRADE_THIEF_PANTS_D_MA_MAGIC,Aura of Tenacity for Thieves (Magic),100,1,0
84800000,ITEM_TRADE_THIEF_PANTS_D_DA_MAGIC,Aura of Tenacity for Thieves (Common),100,1,0
86800000,ITEM_TRADE_HUNTER_PANTS_D_PA_RARE,Splendor of Tenacity for Hunters (Physical),100,1,0
87800000,ITEM_TRADE_HUNTER_PANTS_D_MA_RARE,Splendor of Tenacity for Hunters (Magic),100,1,0
88800000,ITEM_TRADE_HUNTER_PANTS_D_DA_RARE,Splendor of Tenacity for Hunters (Common),100,1,0
89800000,ITEM_TRADE_THIEF_PANTS_D_PA_RARE,Splendor of Tenacity for Thieves (Physical),100,1,0
8A800000,ITEM_TRADE_THIEF_PANTS_D_MA_RARE,Splendor of Tenacity for Thieves (Magic),100,1,0
